,player,balloon_color,window_start,window_end,pop_count,score_in_window,bonus_hits
270,Bugs_Bunny,grey,2025-02-05 14:13:20+00:00,2025-02-05 14:13:30+00:00,1,45,1
271,Tom,red,2025-02-05 14:10:20+00:00,2025-02-05 14:10:30+00:00,1,100,0
272,Jerry,yellow,2025-02-05 14:01:10+00:00,2025-02-05 14:01:20+00:00,1,50,1
273,SpongeBob,green,2025-02-05 13:57:30+00:00,2025-02-05 13:57:40+00:00,1,60,0
274,Tom,orange,2025-02-05 13:54:50+00:00,2025-02-05 13:55:00+00:00,1,30,0
275,Homer_Simpson,blue,2025-02-05 13:52:20+00:00,2025-02-05 13:52:30+00:00,1,75,1
276,Homer_Simpson,yellow,2025-02-05 13:50:30+00:00,2025-02-05 13:50:40+00:00,1,50,1
277,Pikachu,red,2025-02-05 13:39:00+00:00,2025-02-05 13:39:10+00:00,2,200,2
278,SpongeBob,yellow,2025-02-05 13:35:50+00:00,2025-02-05 13:36:00+00:00,1,50,1
279,Tom,white,2025-02-05 13:33:00+00:00,2025-02-05 13:33:10+00:00,1,70,0
280,Bugs_Bunny,white,2025-02-05 13:29:30+00:00,2025-02-05 13:29:40+00:00,1,70,0
281,Mickey,red,2025-02-05 13:28:30+00:00,2025-02-05 13:28:40+00:00,2,200,2
282,Jerry,brown,2025-02-05 13:19:30+00:00,2025-02-05 13:19:40+00:00,1,35,1
283,Bugs_Bunny,grey,2025-02-05 13:06:20+00:00,2025-02-05 13:06:30+00:00,1,45,1
284,Tom,white,2025-02-05 12:46:50+00:00,2025-02-05 12:47:00+00:00,1,70,0
285,Bugs_Bunny,grey,2025-02-05 12:41:20+00:00,2025-02-05 12:41:30+00:00,1,45,1
286,Jerry,brown,2025-02-05 12:22:30+00:00,2025-02-05 12:22:40+00:00,1,35,1
287,Doraemon,blue,2025-02-05 12:14:10+00:00,2025-02-05 12:14:20+00:00,1,75,1
288,Pikachu,yellow,2025-02-05 12:11:50+00:00,2025-02-05 12:12:00+00:00,1,50,1
289,Tom,white,2025-02-05 12:10:50+00:00,2025-02-05 12:11:00+00:00,1,70,0
290,Homer_Simpson,black,2025-02-05 12:07:00+00:00,2025-02-05 12:07:10+00:00,1,80,0
291,Homer_Simpson,yellow,2025-02-05 11:58:10+00:00,2025-02-05 11:58:20+00:00,1,50,1
292,Doraemon,white,2025-02-05 11:57:50+00:00,2025-02-05 11:58:00+00:00,1,70,1
293,Jerry,blue,2025-02-05 11:57:10+00:00,2025-02-05 11:57:20+00:00,1,75,0
294,SpongeBob,blue,2025-02-05 11:35:20+00:00,2025-02-05 11:35:30+00:00,1,75,1
295,Jerry,yellow,2025-02-05 11:34:50+00:00,2025-02-05 11:35:00+00:00,1,50,1
296,Homer_Simpson,blue,2025-02-05 11:33:30+00:00,2025-02-05 11:33:40+00:00,1,75,1
297,Pikachu,white,2025-02-05 11:32:20+00:00,2025-02-05 11:32:30+00:00,1,70,0
298,Scooby_Doo,brown,2025-02-05 11:27:40+00:00,2025-02-05 11:27:50+00:00,1,35,1
299,SpongeBob,yellow,2025-02-05 11:25:30+00:00,2025-02-05 11:25:40+00:00,1,50,1
300,Pikachu,red,2025-02-05 11:21:00+00:00,2025-02-05 11:21:10+00:00,1,100,1
301,Mickey,blue,2025-02-05 11:20:10+00:00,2025-02-05 11:20:20+00:00,2,150,0
302,Pikachu,red,2025-02-05 11:13:50+00:00,2025-02-05 11:14:00+00:00,1,100,1
303,Doraemon,brown,2025-02-05 11:13:20+00:00,2025-02-05 11:13:30+00:00,1,35,0
304,Tom,white,2025-02-05 11:09:00+00:00,2025-02-05 11:09:10+00:00,1,70,0
305,Tom,green,2025-02-05 11:08:10+00:00,2025-02-05 11:08:20+00:00,1,60,0
306,Tom,blue,2025-02-05 11:07:30+00:00,2025-02-05 11:07:40+00:00,1,75,1
307,Mickey,white,2025-02-05 11:04:20+00:00,2025-02-05 11:04:30+00:00,1,70,0
308,Pikachu,white,2025-02-05 14:35:10+00:00,2025-02-05 14:35:20+00:00,1,70,0
309,Scooby_Doo,green,2025-02-05 14:34:40+00:00,2025-02-05 14:34:50+00:00,1,60,1
310,Tom,grey,2025-02-05 14:10:20+00:00,2025-02-05 14:10:30+00:00,1,45,1
311,Bugs_Bunny,yellow,2025-02-05 13:55:10+00:00,2025-02-05 13:55:20+00:00,1,50,0
312,Pikachu,brown,2025-02-05 13:50:40+00:00,2025-02-05 13:50:50+00:00,1,35,0
313,SpongeBob,yellow,2025-02-05 13:50:30+00:00,2025-02-05 13:50:40+00:00,2,100,2
314,Bugs_Bunny,orange,2025-02-05 13:47:10+00:00,2025-02-05 13:47:20+00:00,1,30,1
315,Jerry,orange,2025-02-05 13:38:20+00:00,2025-02-05 13:38:30+00:00,1,30,0
316,Mickey,red,2025-02-05 13:37:40+00:00,2025-02-05 13:37:50+00:00,2,200,2
317,Scooby_Doo,brown,2025-02-05 13:25:40+00:00,2025-02-05 13:25:50+00:00,1,35,1
318,Pikachu,yellow,2025-02-05 13:23:10+00:00,2025-02-05 13:23:20+00:00,1,50,1
319,Bugs_Bunny,orange,2025-02-05 13:15:50+00:00,2025-02-05 13:16:00+00:00,1,30,1
320,Pikachu,yellow,2025-02-05 13:15:40+00:00,2025-02-05 13:15:50+00:00,1,50,1
321,Mickey,blue,2025-02-05 13:14:30+00:00,2025-02-05 13:14:40+00:00,1,75,0
322,Homer_Simpson,green,2025-02-05 13:10:00+00:00,2025-02-05 13:10:10+00:00,1,60,0
323,Pikachu,yellow,2025-02-05 13:01:50+00:00,2025-02-05 13:02:00+00:00,2,100,2
324,Jerry,yellow,2025-02-05 12:58:00+00:00,2025-02-05 12:58:10+00:00,1,50,1
325,Jerry,brown,2025-02-05 12:49:10+00:00,2025-02-05 12:49:20+00:00,1,35,1
326,Doraemon,blue,2025-02-05 12:44:20+00:00,2025-02-05 12:44:30+00:00,1,75,1
327,Homer_Simpson,yellow,2025-02-05 12:37:40+00:00,2025-02-05 12:37:50+00:00,1,50,1
328,Pikachu,yellow,2025-02-05 12:33:40+00:00,2025-02-05 12:33:50+00:00,1,50,1
329,Tom,blue,2025-02-05 12:30:40+00:00,2025-02-05 12:30:50+00:00,1,75,1
330,Pikachu,blue,2025-02-05 12:22:50+00:00,2025-02-05 12:23:00+00:00,1,75,0
331,Bugs_Bunny,grey,2025-02-05 12:17:20+00:00,2025-02-05 12:17:30+00:00,2,90,2
332,Jerry,yellow,2025-02-05 12:08:40+00:00,2025-02-05 12:08:50+00:00,1,50,1
333,Scooby_Doo,blue,2025-02-05 12:05:20+00:00,2025-02-05 12:05:30+00:00,1,75,0
334,SpongeBob,yellow,2025-02-05 11:58:10+00:00,2025-02-05 11:58:20+00:00,2,100,2
335,Jerry,yellow,2025-02-05 11:56:40+00:00,2025-02-05 11:56:50+00:00,2,100,2
336,Tom,blue,2025-02-05 11:53:40+00:00,2025-02-05 11:53:50+00:00,1,75,1
337,Scooby_Doo,blue,2025-02-05 11:45:40+00:00,2025-02-05 11:45:50+00:00,1,75,0
338,SpongeBob,blue,2025-02-05 11:34:40+00:00,2025-02-05 11:34:50+00:00,1,75,1
339,Pikachu,red,2025-02-05 11:33:20+00:00,2025-02-05 11:33:30+00:00,1,100,1
340,Bugs_Bunny,grey,2025-02-05 11:25:40+00:00,2025-02-05 11:25:50+00:00,2,90,2
341,Jerry,brown,2025-02-05 11:18:20+00:00,2025-02-05 11:18:30+00:00,1,35,1
342,Bugs_Bunny,orange,2025-02-05 14:35:40+00:00,2025-02-05 14:35:50+00:00,1,30,1
343,Jerry,brown,2025-02-05 14:24:20+00:00,2025-02-05 14:24:30+00:00,1,35,1
344,Bugs_Bunny,grey,2025-02-05 14:22:10+00:00,2025-02-05 14:22:20+00:00,1,45,1
345,SpongeBob,blue,2025-02-05 14:20:10+00:00,2025-02-05 14:20:20+00:00,1,75,1
346,Pikachu,blue,2025-02-05 14:19:40+00:00,2025-02-05 14:19:50+00:00,1,75,0
347,SpongeBob,yellow,2025-02-05 14:18:10+00:00,2025-02-05 14:18:20+00:00,1,50,1
348,SpongeBob,yellow,2025-02-05 14:15:10+00:00,2025-02-05 14:15:20+00:00,1,50,1
349,Tom,grey,2025-02-05 14:05:10+00:00,2025-02-05 14:05:20+00:00,1,45,1
350,Homer_Simpson,yellow,2025-02-05 14:04:30+00:00,2025-02-05 14:04:40+00:00,1,50,1
351,SpongeBob,blue,2025-02-05 13:55:20+00:00,2025-02-05 13:55:30+00:00,1,75,1
352,Mickey,red,2025-02-05 13:53:40+00:00,2025-02-05 13:53:50+00:00,2,200,2
353,Bugs_Bunny,blue,2025-02-05 13:43:30+00:00,2025-02-05 13:43:40+00:00,1,75,0
354,Scooby_Doo,brown,2025-02-05 13:43:30+00:00,2025-02-05 13:43:40+00:00,1,35,1
355,Scooby_Doo,brown,2025-02-05 13:40:00+00:00,2025-02-05 13:40:10+00:00,3,105,3
356,Doraemon,blue,2025-02-05 13:39:50+00:00,2025-02-05 13:40:00+00:00,1,75,1
357,Scooby_Doo,green,2025-02-05 13:39:10+00:00,2025-02-05 13:39:20+00:00,1,60,1
358,Scooby_Doo,blue,2025-02-05 13:36:50+00:00,2025-02-05 13:37:00+00:00,1,75,0
359,Doraemon,purple,2025-02-05 13:36:40+00:00,2025-02-05 13:36:50+00:00,1,40,0
360,Scooby_Doo,brown,2025-02-05 13:36:10+00:00,2025-02-05 13:36:20+00:00,1,35,1
361,Jerry,green,2025-02-05 13:33:00+00:00,2025-02-05 13:33:10+00:00,1,60,0
362,Scooby_Doo,brown,2025-02-05 13:20:10+00:00,2025-02-05 13:20:20+00:00,1,35,1
363,Tom,green,2025-02-05 13:17:30+00:00,2025-02-05 13:17:40+00:00,1,60,0
364,Pikachu,purple,2025-02-05 13:09:40+00:00,2025-02-05 13:09:50+00:00,1,40,0
365,Homer_Simpson,blue,2025-02-05 13:07:00+00:00,2025-02-05 13:07:10+00:00,2,150,2
366,Pikachu,green,2025-02-05 13:05:30+00:00,2025-02-05 13:05:40+00:00,1,60,0
367,Jerry,yellow,2025-02-05 12:50:20+00:00,2025-02-05 12:50:30+00:00,1,50,1
368,Scooby_Doo,orange,2025-02-05 12:42:10+00:00,2025-02-05 12:42:20+00:00,1,30,0
369,Homer_Simpson,yellow,2025-02-05 12:39:20+00:00,2025-02-05 12:39:30+00:00,1,50,1
370,Homer_Simpson,grey,2025-02-05 12:34:00+00:00,2025-02-05 12:34:10+00:00,1,45,0
371,Mickey,red,2025-02-05 12:31:40+00:00,2025-02-05 12:31:50+00:00,2,200,2
372,Homer_Simpson,grey,2025-02-05 12:09:30+00:00,2025-02-05 12:09:40+00:00,1,45,0
373,SpongeBob,yellow,2025-02-05 12:04:50+00:00,2025-02-05 12:05:00+00:00,1,50,1
374,Pikachu,red,2025-02-05 11:56:40+00:00,2025-02-05 11:56:50+00:00,1,100,1
375,Scooby_Doo,brown,2025-02-05 11:36:20+00:00,2025-02-05 11:36:30+00:00,1,35,1
376,Doraemon,green,2025-02-05 11:35:20+00:00,2025-02-05 11:35:30+00:00,1,60,0
377,Mickey,red,2025-02-05 11:33:50+00:00,2025-02-05 11:34:00+00:00,3,300,3
378,Bugs_Bunny,grey,2025-02-05 11:32:40+00:00,2025-02-05 11:32:50+00:00,1,45,1
379,Homer_Simpson,black,2025-02-05 11:27:50+00:00,2025-02-05 11:28:00+00:00,1,80,0
380,Scooby_Doo,brown,2025-02-05 11:24:20+00:00,2025-02-05 11:24:30+00:00,1,35,1
381,Doraemon,white,2025-02-05 11:19:10+00:00,2025-02-05 11:19:20+00:00,2,140,2
382,Scooby_Doo,green,2025-02-05 11:12:20+00:00,2025-02-05 11:12:30+00:00,1,60,1
383,Homer_Simpson,yellow,2025-02-05 11:12:00+00:00,2025-02-05 11:12:10+00:00,2,100,2
384,Doraemon,white,2025-02-05 15:00:00+00:00,2025-02-05 15:00:10+00:00,1,70,1
385,Tom,grey,2025-02-05 14:28:50+00:00,2025-02-05 14:29:00+00:00,2,90,2
386,Tom,blue,2025-02-05 14:25:40+00:00,2025-02-05 14:25:50+00:00,1,75,1
387,Tom,blue,2025-02-05 14:25:30+00:00,2025-02-05 14:25:40+00:00,3,225,3
388,Mickey,black,2025-02-05 14:14:40+00:00,2025-02-05 14:14:50+00:00,3,240,3
389,SpongeBob,yellow,2025-02-05 14:02:40+00:00,2025-02-05 14:02:50+00:00,2,100,2
390,Doraemon,white,2025-02-05 14:01:30+00:00,2025-02-05 14:01:40+00:00,1,70,1
391,Bugs_Bunny,brown,2025-02-05 13:58:40+00:00,2025-02-05 13:58:50+00:00,1,35,0
392,Homer_Simpson,orange,2025-02-05 13:56:20+00:00,2025-02-05 13:56:30+00:00,1,30,0
393,Mickey,yellow,2025-02-05 13:49:30+00:00,2025-02-05 13:49:40+00:00,1,50,0
394,Homer_Simpson,blue,2025-02-05 13:48:50+00:00,2025-02-05 13:49:00+00:00,1,75,1
395,Homer_Simpson,purple,2025-02-05 13:45:30+00:00,2025-02-05 13:45:40+00:00,1,40,0
396,Homer_Simpson,blue,2025-02-05 13:41:40+00:00,2025-02-05 13:41:50+00:00,1,75,1
397,Homer_Simpson,white,2025-02-05 13:39:00+00:00,2025-02-05 13:39:10+00:00,1,70,0
398,Homer_Simpson,yellow,2025-02-05 13:37:20+00:00,2025-02-05 13:37:30+00:00,1,50,1
399,Pikachu,yellow,2025-02-05 13:33:50+00:00,2025-02-05 13:34:00+00:00,1,50,1
400,Mickey,green,2025-02-05 13:25:30+00:00,2025-02-05 13:25:40+00:00,1,60,0
401,Jerry,yellow,2025-02-05 13:22:00+00:00,2025-02-05 13:22:10+00:00,1,50,1
402,Homer_Simpson,purple,2025-02-05 13:20:30+00:00,2025-02-05 13:20:40+00:00,1,40,0
403,Mickey,red,2025-02-05 13:13:10+00:00,2025-02-05 13:13:20+00:00,2,200,2
404,Tom,blue,2025-02-05 13:10:30+00:00,2025-02-05 13:10:40+00:00,2,150,2
405,Homer_Simpson,blue,2025-02-05 13:06:00+00:00,2025-02-05 13:06:10+00:00,1,75,1
406,Jerry,brown,2025-02-05 13:02:30+00:00,2025-02-05 13:02:40+00:00,1,35,1
407,Doraemon,blue,2025-02-05 12:59:40+00:00,2025-02-05 12:59:50+00:00,2,150,2
408,Doraemon,grey,2025-02-05 12:57:40+00:00,2025-02-05 12:57:50+00:00,1,45,0
409,Pikachu,yellow,2025-02-05 12:51:50+00:00,2025-02-05 12:52:00+00:00,2,100,2
410,Mickey,green,2025-02-05 12:47:20+00:00,2025-02-05 12:47:30+00:00,1,60,0
411,Pikachu,blue,2025-02-05 12:45:40+00:00,2025-02-05 12:45:50+00:00,1,75,0
412,SpongeBob,blue,2025-02-05 12:39:00+00:00,2025-02-05 12:39:10+00:00,1,75,1
413,Doraemon,green,2025-02-05 12:36:40+00:00,2025-02-05 12:36:50+00:00,2,120,0
414,Jerry,yellow,2025-02-05 12:32:40+00:00,2025-02-05 12:32:50+00:00,1,50,1
415,Jerry,yellow,2025-02-05 12:26:30+00:00,2025-02-05 12:26:40+00:00,3,150,3
416,Doraemon,blue,2025-02-05 12:22:40+00:00,2025-02-05 12:22:50+00:00,1,75,1
417,Bugs_Bunny,orange,2025-02-05 12:22:30+00:00,2025-02-05 12:22:40+00:00,1,30,1
418,Mickey,red,2025-02-05 12:19:00+00:00,2025-02-05 12:19:10+00:00,2,200,2
419,Tom,blue,2025-02-05 12:11:20+00:00,2025-02-05 12:11:30+00:00,4,300,4
420,Homer_Simpson,blue,2025-02-05 11:50:10+00:00,2025-02-05 11:50:20+00:00,2,150,2
421,Tom,blue,2025-02-05 11:37:20+00:00,2025-02-05 11:37:30+00:00,2,150,2
422,Mickey,black,2025-02-05 11:30:40+00:00,2025-02-05 11:30:50+00:00,1,80,1
423,Homer_Simpson,blue,2025-02-05 11:16:30+00:00,2025-02-05 11:16:40+00:00,1,75,1
424,Pikachu,yellow,2025-02-05 11:04:40+00:00,2025-02-05 11:04:50+00:00,2,100,2
425,Mickey,white,2025-02-05 11:03:30+00:00,2025-02-05 11:03:40+00:00,1,70,0
426,Bugs_Bunny,orange,2025-02-05 14:47:00+00:00,2025-02-05 14:47:10+00:00,2,60,2
427,Mickey,red,2025-02-05 14:32:10+00:00,2025-02-05 14:32:20+00:00,1,100,1
428,Jerry,yellow,2025-02-05 14:31:30+00:00,2025-02-05 14:31:40+00:00,1,50,1
429,Bugs_Bunny,grey,2025-02-05 14:27:10+00:00,2025-02-05 14:27:20+00:00,1,45,1
430,SpongeBob,purple,2025-02-05 14:23:50+00:00,2025-02-05 14:24:00+00:00,1,40,0
431,SpongeBob,white,2025-02-05 14:22:40+00:00,2025-02-05 14:22:50+00:00,2,140,0
432,Bugs_Bunny,grey,2025-02-05 14:17:40+00:00,2025-02-05 14:17:50+00:00,2,90,2
433,Pikachu,yellow,2025-02-05 14:15:50+00:00,2025-02-05 14:16:00+00:00,1,50,1
434,Tom,blue,2025-02-05 14:13:40+00:00,2025-02-05 14:13:50+00:00,1,75,1
435,Scooby_Doo,brown,2025-02-05 14:12:50+00:00,2025-02-05 14:13:00+00:00,1,35,1
436,Mickey,black,2025-02-05 14:08:20+00:00,2025-02-05 14:08:30+00:00,1,80,1
437,Doraemon,white,2025-02-05 14:07:50+00:00,2025-02-05 14:08:00+00:00,1,70,1
438,Mickey,black,2025-02-05 14:05:30+00:00,2025-02-05 14:05:40+00:00,1,80,1
439,Jerry,brown,2025-02-05 14:02:00+00:00,2025-02-05 14:02:10+00:00,2,70,2
440,Jerry,yellow,2025-02-05 14:00:20+00:00,2025-02-05 14:00:30+00:00,1,50,1
441,Tom,grey,2025-02-05 13:59:50+00:00,2025-02-05 14:00:00+00:00,1,45,1
442,Mickey,red,2025-02-05 13:49:20+00:00,2025-02-05 13:49:30+00:00,1,100,1
443,Scooby_Doo,green,2025-02-05 13:48:40+00:00,2025-02-05 13:48:50+00:00,2,120,2
444,Tom,grey,2025-02-05 13:47:30+00:00,2025-02-05 13:47:40+00:00,2,90,2
445,SpongeBob,yellow,2025-02-05 13:44:50+00:00,2025-02-05 13:45:00+00:00,1,50,1
446,SpongeBob,brown,2025-02-05 13:40:00+00:00,2025-02-05 13:40:10+00:00,1,35,0
447,Homer_Simpson,yellow,2025-02-05 13:39:30+00:00,2025-02-05 13:39:40+00:00,1,50,1
448,Jerry,yellow,2025-02-05 13:35:00+00:00,2025-02-05 13:35:10+00:00,2,100,2
449,Tom,blue,2025-02-05 13:34:50+00:00,2025-02-05 13:35:00+00:00,1,75,1
450,Doraemon,brown,2025-02-05 13:21:10+00:00,2025-02-05 13:21:20+00:00,1,35,0
451,Pikachu,red,2025-02-05 13:14:50+00:00,2025-02-05 13:15:00+00:00,2,200,2
452,Homer_Simpson,yellow,2025-02-05 13:13:30+00:00,2025-02-05 13:13:40+00:00,1,50,1
453,Tom,blue,2025-02-05 13:12:10+00:00,2025-02-05 13:12:20+00:00,1,75,1
454,Homer_Simpson,blue,2025-02-05 13:00:50+00:00,2025-02-05 13:01:00+00:00,1,75,1
455,Homer_Simpson,yellow,2025-02-05 12:56:00+00:00,2025-02-05 12:56:10+00:00,1,50,1
456,SpongeBob,yellow,2025-02-05 12:46:30+00:00,2025-02-05 12:46:40+00:00,1,50,1
457,Pikachu,yellow,2025-02-05 12:42:30+00:00,2025-02-05 12:42:40+00:00,1,50,1
458,Jerry,black,2025-02-05 12:17:20+00:00,2025-02-05 12:17:30+00:00,1,80,0
459,SpongeBob,blue,2025-02-05 12:12:40+00:00,2025-02-05 12:12:50+00:00,1,75,1
460,Pikachu,red,2025-02-05 11:54:20+00:00,2025-02-05 11:54:30+00:00,1,100,1
461,Homer_Simpson,yellow,2025-02-05 11:45:20+00:00,2025-02-05 11:45:30+00:00,1,50,1
462,Bugs_Bunny,red,2025-02-05 11:36:00+00:00,2025-02-05 11:36:10+00:00,1,100,0
463,Mickey,blue,2025-02-05 11:34:00+00:00,2025-02-05 11:34:10+00:00,1,75,0
464,Jerry,brown,2025-02-05 11:33:00+00:00,2025-02-05 11:33:10+00:00,1,35,1
465,Homer_Simpson,orange,2025-02-05 11:32:40+00:00,2025-02-05 11:32:50+00:00,1,30,0
466,Jerry,brown,2025-02-05 11:26:10+00:00,2025-02-05 11:26:20+00:00,1,35,1
467,SpongeBob,yellow,2025-02-05 11:22:10+00:00,2025-02-05 11:22:20+00:00,1,50,1
468,Tom,blue,2025-02-05 11:17:40+00:00,2025-02-05 11:17:50+00:00,2,150,2
469,Tom,grey,2025-02-05 11:13:00+00:00,2025-02-05 11:13:10+00:00,2,90,2
470,Tom,blue,2025-02-05 11:07:10+00:00,2025-02-05 11:07:20+00:00,1,75,1
471,SpongeBob,yellow,2025-02-05 11:04:10+00:00,2025-02-05 11:04:20+00:00,2,100,2
472,Tom,blue,2025-02-05 15:00:00+00:00,2025-02-05 15:00:10+00:00,1,75,1
473,Homer_Simpson,yellow,2025-02-05 14:57:20+00:00,2025-02-05 14:57:30+00:00,1,50,1
474,Homer_Simpson,yellow,2025-02-05 14:35:50+00:00,2025-02-05 14:36:00+00:00,1,50,1
475,Mickey,red,2025-02-05 14:35:00+00:00,2025-02-05 14:35:10+00:00,1,100,1
476,Doraemon,white,2025-02-05 14:34:20+00:00,2025-02-05 14:34:30+00:00,1,70,1
477,Doraemon,white,2025-02-05 14:25:40+00:00,2025-02-05 14:25:50+00:00,2,140,2
478,Pikachu,yellow,2025-02-05 14:23:40+00:00,2025-02-05 14:23:50+00:00,1,50,1
479,Scooby_Doo,brown,2025-02-05 14:22:20+00:00,2025-02-05 14:22:30+00:00,1,35,1
480,Homer_Simpson,yellow,2025-02-05 14:15:40+00:00,2025-02-05 14:15:50+00:00,1,50,1
481,Homer_Simpson,blue,2025-02-05 14:10:40+00:00,2025-02-05 14:10:50+00:00,2,150,2
482,Tom,orange,2025-02-05 14:09:10+00:00,2025-02-05 14:09:20+00:00,1,30,0
483,Homer_Simpson,yellow,2025-02-05 14:08:50+00:00,2025-02-05 14:09:00+00:00,1,50,1
484,Jerry,brown,2025-02-05 14:08:10+00:00,2025-02-05 14:08:20+00:00,1,35,1
485,Homer_Simpson,yellow,2025-02-05 13:59:10+00:00,2025-02-05 13:59:20+00:00,1,50,1
486,Bugs_Bunny,grey,2025-02-05 13:50:20+00:00,2025-02-05 13:50:30+00:00,1,45,1
487,Pikachu,purple,2025-02-05 13:48:10+00:00,2025-02-05 13:48:20+00:00,1,40,0
488,Homer_Simpson,blue,2025-02-05 13:42:00+00:00,2025-02-05 13:42:10+00:00,1,75,1
489,Homer_Simpson,white,2025-02-05 13:41:40+00:00,2025-02-05 13:41:50+00:00,1,70,0
490,SpongeBob,yellow,2025-02-05 13:41:20+00:00,2025-02-05 13:41:30+00:00,2,100,2
491,Bugs_Bunny,grey,2025-02-05 13:24:50+00:00,2025-02-05 13:25:00+00:00,1,45,1
492,Jerry,brown,2025-02-05 13:23:50+00:00,2025-02-05 13:24:00+00:00,1,35,1
493,Doraemon,blue,2025-02-05 13:08:40+00:00,2025-02-05 13:08:50+00:00,1,75,1
494,Homer_Simpson,white,2025-02-05 13:06:00+00:00,2025-02-05 13:06:10+00:00,1,70,0
495,Homer_Simpson,orange,2025-02-05 13:03:30+00:00,2025-02-05 13:03:40+00:00,1,30,0
496,Pikachu,red,2025-02-05 12:55:00+00:00,2025-02-05 12:55:10+00:00,2,200,2
497,Tom,grey,2025-02-05 12:53:10+00:00,2025-02-05 12:53:20+00:00,1,45,1
498,Mickey,black,2025-02-05 12:44:50+00:00,2025-02-05 12:45:00+00:00,2,160,2
499,Bugs_Bunny,grey,2025-02-05 12:44:20+00:00,2025-02-05 12:44:30+00:00,1,45,1
500,Mickey,red,2025-02-05 12:41:00+00:00,2025-02-05 12:41:10+00:00,1,100,1
501,Tom,grey,2025-02-05 12:29:40+00:00,2025-02-05 12:29:50+00:00,2,90,2
502,Homer_Simpson,brown,2025-02-05 12:23:40+00:00,2025-02-05 12:23:50+00:00,1,35,0
503,Jerry,brown,2025-02-05 12:22:20+00:00,2025-02-05 12:22:30+00:00,1,35,1
504,Doraemon,blue,2025-02-05 12:14:20+00:00,2025-02-05 12:14:30+00:00,1,75,1
505,Pikachu,red,2025-02-05 12:12:50+00:00,2025-02-05 12:13:00+00:00,1,100,1
506,Tom,yellow,2025-02-05 12:03:10+00:00,2025-02-05 12:03:20+00:00,2,100,0
507,Doraemon,blue,2025-02-05 12:01:50+00:00,2025-02-05 12:02:00+00:00,1,75,1
508,Bugs_Bunny,brown,2025-02-05 12:00:50+00:00,2025-02-05 12:01:00+00:00,1,35,0
509,Jerry,red,2025-02-05 11:55:20+00:00,2025-02-05 11:55:30+00:00,1,100,0
510,Tom,black,2025-02-05 11:53:50+00:00,2025-02-05 11:54:00+00:00,1,80,0
511,Homer_Simpson,yellow,2025-02-05 11:52:00+00:00,2025-02-05 11:52:10+00:00,2,100,2
512,Jerry,brown,2025-02-05 11:48:40+00:00,2025-02-05 11:48:50+00:00,1,35,1
513,Homer_Simpson,purple,2025-02-05 11:42:20+00:00,2025-02-05 11:42:30+00:00,1,40,0
514,Mickey,blue,2025-02-05 11:35:30+00:00,2025-02-05 11:35:40+00:00,1,75,0
515,Homer_Simpson,blue,2025-02-05 11:35:10+00:00,2025-02-05 11:35:20+00:00,1,75,1
516,Scooby_Doo,brown,2025-02-05 11:34:40+00:00,2025-02-05 11:34:50+00:00,1,35,1
517,Jerry,brown,2025-02-05 11:33:10+00:00,2025-02-05 11:33:20+00:00,2,70,2
518,SpongeBob,blue,2025-02-05 11:29:00+00:00,2025-02-05 11:29:10+00:00,1,75,1
519,Doraemon,blue,2025-02-05 11:25:40+00:00,2025-02-05 11:25:50+00:00,1,75,1
520,Homer_Simpson,blue,2025-02-05 11:21:00+00:00,2025-02-05 11:21:10+00:00,1,75,1
521,Homer_Simpson,blue,2025-02-05 11:13:50+00:00,2025-02-05 11:14:00+00:00,3,225,3
522,Jerry,yellow,2025-02-05 15:00:50+00:00,2025-02-05 15:01:00+00:00,1,50,1
523,SpongeBob,white,2025-02-05 15:00:40+00:00,2025-02-05 15:00:50+00:00,1,70,0
524,Scooby_Doo,brown,2025-02-05 14:44:30+00:00,2025-02-05 14:44:40+00:00,1,35,1
525,Doraemon,blue,2025-02-05 14:38:10+00:00,2025-02-05 14:38:20+00:00,1,75,1
526,SpongeBob,green,2025-02-05 14:31:10+00:00,2025-02-05 14:31:20+00:00,1,60,0
527,Scooby_Doo,green,2025-02-05 14:29:40+00:00,2025-02-05 14:29:50+00:00,1,60,1
528,Mickey,red,2025-02-05 14:29:10+00:00,2025-02-05 14:29:20+00:00,1,100,1
529,Pikachu,grey,2025-02-05 14:23:20+00:00,2025-02-05 14:23:30+00:00,1,45,0
530,Scooby_Doo,grey,2025-02-05 14:20:00+00:00,2025-02-05 14:20:10+00:00,1,45,0
531,SpongeBob,yellow,2025-02-05 14:18:50+00:00,2025-02-05 14:19:00+00:00,2,100,2
532,Bugs_Bunny,orange,2025-02-05 14:08:30+00:00,2025-02-05 14:08:40+00:00,1,30,1
533,Bugs_Bunny,purple,2025-02-05 14:07:50+00:00,2025-02-05 14:08:00+00:00,1,40,0
534,Jerry,yellow,2025-02-05 14:01:40+00:00,2025-02-05 14:01:50+00:00,1,50,1
535,Tom,grey,2025-02-05 14:01:20+00:00,2025-02-05 14:01:30+00:00,1,45,1
536,Bugs_Bunny,black,2025-02-05 13:48:00+00:00,2025-02-05 13:48:10+00:00,1,80,0
537,Doraemon,white,2025-02-05 13:46:00+00:00,2025-02-05 13:46:10+00:00,3,210,3
538,Scooby_Doo,green,2025-02-05 13:41:10+00:00,2025-02-05 13:41:20+00:00,1,60,1
