,player,window_start,window_end,pop_count,score_in_window
298,Scooby_Doo,2025-02-05 12:50:50+00:00,2025-02-05 12:51:00+00:00,2,90
299,Pikachu,2025-02-05 12:42:40+00:00,2025-02-05 12:42:50+00:00,2,90
300,Tom,2025-02-05 12:37:50+00:00,2025-02-05 12:38:00+00:00,1,75
301,Pikachu,2025-02-05 12:37:20+00:00,2025-02-05 12:37:30+00:00,2,150
302,Mickey,2025-02-05 12:33:50+00:00,2025-02-05 12:34:00+00:00,2,180
303,Tom,2025-02-05 12:28:30+00:00,2025-02-05 12:28:40+00:00,1,75
304,Bugs_Bunny,2025-02-05 12:25:50+00:00,2025-02-05 12:26:00+00:00,1,30
305,Tom,2025-02-05 12:23:50+00:00,2025-02-05 12:24:00+00:00,4,250
306,Mickey,2025-02-05 12:21:20+00:00,2025-02-05 12:21:30+00:00,1,45
307,Scooby_Doo,2025-02-05 12:18:40+00:00,2025-02-05 12:18:50+00:00,1,60
308,SpongeBob,2025-02-05 11:56:40+00:00,2025-02-05 11:56:50+00:00,2,155
309,Bugs_Bunny,2025-02-05 11:46:00+00:00,2025-02-05 11:46:10+00:00,1,45
310,Tom,2025-02-05 11:39:10+00:00,2025-02-05 11:39:20+00:00,2,175
311,Homer_Simpson,2025-02-05 11:28:40+00:00,2025-02-05 11:28:50+00:00,1,50
312,Doraemon,2025-02-05 11:27:20+00:00,2025-02-05 11:27:30+00:00,1,35
313,Bugs_Bunny,2025-02-05 11:11:30+00:00,2025-02-05 11:11:40+00:00,1,45
314,Homer_Simpson,2025-02-05 11:06:40+00:00,2025-02-05 11:06:50+00:00,1,45
315,Homer_Simpson,2025-02-05 14:32:10+00:00,2025-02-05 14:32:20+00:00,2,90
316,Scooby_Doo,2025-02-05 14:25:40+00:00,2025-02-05 14:25:50+00:00,1,45
317,Scooby_Doo,2025-02-05 14:25:30+00:00,2025-02-05 14:25:40+00:00,1,35
318,Mickey,2025-02-05 14:10:20+00:00,2025-02-05 14:10:30+00:00,2,200
319,Doraemon,2025-02-05 14:03:10+00:00,2025-02-05 14:03:20+00:00,2,150
320,SpongeBob,2025-02-05 13:55:30+00:00,2025-02-05 13:55:40+00:00,1,50
321,Scooby_Doo,2025-02-05 13:53:50+00:00,2025-02-05 13:54:00+00:00,1,35
322,Homer_Simpson,2025-02-05 13:38:50+00:00,2025-02-05 13:39:00+00:00,1,50
323,Tom,2025-02-05 13:27:40+00:00,2025-02-05 13:27:50+00:00,1,35
324,Jerry,2025-02-05 13:26:40+00:00,2025-02-05 13:26:50+00:00,2,100
325,Tom,2025-02-05 13:19:40+00:00,2025-02-05 13:19:50+00:00,2,120
326,Doraemon,2025-02-05 13:17:50+00:00,2025-02-05 13:18:00+00:00,1,70
327,Homer_Simpson,2025-02-05 13:17:10+00:00,2025-02-05 13:17:20+00:00,1,100
328,Scooby_Doo,2025-02-05 13:10:30+00:00,2025-02-05 13:10:40+00:00,1,60
329,Bugs_Bunny,2025-02-05 12:59:30+00:00,2025-02-05 12:59:40+00:00,2,60
330,SpongeBob,2025-02-05 12:48:40+00:00,2025-02-05 12:48:50+00:00,1,75
331,Doraemon,2025-02-05 12:48:30+00:00,2025-02-05 12:48:40+00:00,2,145
332,Bugs_Bunny,2025-02-05 12:45:30+00:00,2025-02-05 12:45:40+00:00,2,90
333,Homer_Simpson,2025-02-05 12:38:40+00:00,2025-02-05 12:38:50+00:00,4,225
334,Jerry,2025-02-05 12:34:50+00:00,2025-02-05 12:35:00+00:00,1,60
335,Bugs_Bunny,2025-02-05 12:09:50+00:00,2025-02-05 12:10:00+00:00,2,60
336,Homer_Simpson,2025-02-05 11:56:00+00:00,2025-02-05 11:56:10+00:00,4,285
337,Jerry,2025-02-05 11:51:10+00:00,2025-02-05 11:51:20+00:00,2,70
338,Tom,2025-02-05 11:43:10+00:00,2025-02-05 11:43:20+00:00,1,75
339,Scooby_Doo,2025-02-05 11:37:20+00:00,2025-02-05 11:37:30+00:00,1,35
340,SpongeBob,2025-02-05 11:12:10+00:00,2025-02-05 11:12:20+00:00,3,220
341,Pikachu,2025-02-05 11:09:50+00:00,2025-02-05 11:10:00+00:00,2,150
342,Mickey,2025-02-05 11:07:20+00:00,2025-02-05 11:07:30+00:00,1,100
343,Tom,2025-02-05 14:45:00+00:00,2025-02-05 14:45:10+00:00,1,75
344,Pikachu,2025-02-05 14:40:30+00:00,2025-02-05 14:40:40+00:00,1,50
345,Pikachu,2025-02-05 14:37:30+00:00,2025-02-05 14:37:40+00:00,2,150
346,SpongeBob,2025-02-05 14:35:10+00:00,2025-02-05 14:35:20+00:00,1,70
347,Tom,2025-02-05 14:33:20+00:00,2025-02-05 14:33:30+00:00,1,75
348,Bugs_Bunny,2025-02-05 14:16:10+00:00,2025-02-05 14:16:20+00:00,1,30
349,Jerry,2025-02-05 14:07:30+00:00,2025-02-05 14:07:40+00:00,1,50
350,Tom,2025-02-05 13:53:10+00:00,2025-02-05 13:53:20+00:00,1,45
351,Scooby_Doo,2025-02-05 13:52:50+00:00,2025-02-05 13:53:00+00:00,1,60
352,Bugs_Bunny,2025-02-05 13:50:20+00:00,2025-02-05 13:50:30+00:00,1,45
353,Jerry,2025-02-05 13:37:50+00:00,2025-02-05 13:38:00+00:00,1,35
354,Scooby_Doo,2025-02-05 13:32:00+00:00,2025-02-05 13:32:10+00:00,1,60
355,Scooby_Doo,2025-02-05 13:31:00+00:00,2025-02-05 13:31:10+00:00,2,140
356,Bugs_Bunny,2025-02-05 13:24:50+00:00,2025-02-05 13:25:00+00:00,2,75
357,Bugs_Bunny,2025-02-05 13:18:30+00:00,2025-02-05 13:18:40+00:00,2,60
358,SpongeBob,2025-02-05 13:16:10+00:00,2025-02-05 13:16:20+00:00,2,125
359,Jerry,2025-02-05 13:10:50+00:00,2025-02-05 13:11:00+00:00,1,35
360,Homer_Simpson,2025-02-05 13:09:40+00:00,2025-02-05 13:09:50+00:00,2,125
361,Doraemon,2025-02-05 13:01:40+00:00,2025-02-05 13:01:50+00:00,1,80
362,Mickey,2025-02-05 13:00:50+00:00,2025-02-05 13:01:00+00:00,1,100
363,Bugs_Bunny,2025-02-05 12:44:20+00:00,2025-02-05 12:44:30+00:00,4,230
364,Scooby_Doo,2025-02-05 12:20:40+00:00,2025-02-05 12:20:50+00:00,2,130
365,Doraemon,2025-02-05 12:19:40+00:00,2025-02-05 12:19:50+00:00,1,70
366,Tom,2025-02-05 12:17:30+00:00,2025-02-05 12:17:40+00:00,2,110
367,Tom,2025-02-05 12:13:00+00:00,2025-02-05 12:13:10+00:00,3,190
368,Jerry,2025-02-05 12:11:00+00:00,2025-02-05 12:11:10+00:00,1,50
369,Scooby_Doo,2025-02-05 11:41:30+00:00,2025-02-05 11:41:40+00:00,2,120
370,Homer_Simpson,2025-02-05 11:23:40+00:00,2025-02-05 11:23:50+00:00,1,60
371,Scooby_Doo,2025-02-05 11:20:30+00:00,2025-02-05 11:20:40+00:00,1,35
372,SpongeBob,2025-02-05 11:03:20+00:00,2025-02-05 11:03:30+00:00,2,80
373,Homer_Simpson,2025-02-05 14:46:30+00:00,2025-02-05 14:46:40+00:00,1,75
374,Scooby_Doo,2025-02-05 14:20:30+00:00,2025-02-05 14:20:40+00:00,1,35
375,SpongeBob,2025-02-05 14:17:20+00:00,2025-02-05 14:17:30+00:00,1,75
376,Tom,2025-02-05 14:13:50+00:00,2025-02-05 14:14:00+00:00,1,60
377,Doraemon,2025-02-05 14:13:20+00:00,2025-02-05 14:13:30+00:00,1,75
378,Mickey,2025-02-05 14:07:30+00:00,2025-02-05 14:07:40+00:00,2,145
379,Doraemon,2025-02-05 13:53:20+00:00,2025-02-05 13:53:30+00:00,1,30
380,Mickey,2025-02-05 13:37:50+00:00,2025-02-05 13:38:00+00:00,1,80
381,Pikachu,2025-02-05 13:35:50+00:00,2025-02-05 13:36:00+00:00,4,250
382,Homer_Simpson,2025-02-05 13:25:20+00:00,2025-02-05 13:25:30+00:00,3,170
383,Mickey,2025-02-05 13:21:30+00:00,2025-02-05 13:21:40+00:00,3,240
384,Jerry,2025-02-05 13:00:50+00:00,2025-02-05 13:01:00+00:00,1,75
385,Pikachu,2025-02-05 12:57:20+00:00,2025-02-05 12:57:30+00:00,1,100
386,Scooby_Doo,2025-02-05 12:49:50+00:00,2025-02-05 12:50:00+00:00,1,60
387,Doraemon,2025-02-05 12:41:20+00:00,2025-02-05 12:41:30+00:00,1,70
388,Pikachu,2025-02-05 12:37:40+00:00,2025-02-05 12:37:50+00:00,1,50
389,Pikachu,2025-02-05 12:30:30+00:00,2025-02-05 12:30:40+00:00,2,120
390,SpongeBob,2025-02-05 12:26:00+00:00,2025-02-05 12:26:10+00:00,2,125
391,Tom,2025-02-05 12:19:00+00:00,2025-02-05 12:19:10+00:00,2,90
392,Tom,2025-02-05 12:06:50+00:00,2025-02-05 12:07:00+00:00,1,50
393,Bugs_Bunny,2025-02-05 11:58:50+00:00,2025-02-05 11:59:00+00:00,2,105
394,SpongeBob,2025-02-05 11:46:20+00:00,2025-02-05 11:46:30+00:00,2,95
395,Bugs_Bunny,2025-02-05 11:40:10+00:00,2025-02-05 11:40:20+00:00,2,60
396,SpongeBob,2025-02-05 11:26:40+00:00,2025-02-05 11:26:50+00:00,1,75
397,Pikachu,2025-02-05 11:25:30+00:00,2025-02-05 11:25:40+00:00,1,100
398,Bugs_Bunny,2025-02-05 11:25:20+00:00,2025-02-05 11:25:30+00:00,2,65
399,SpongeBob,2025-02-05 11:16:10+00:00,2025-02-05 11:16:20+00:00,2,125
400,Scooby_Doo,2025-02-05 11:15:30+00:00,2025-02-05 11:15:40+00:00,2,95
401,Bugs_Bunny,2025-02-05 11:11:50+00:00,2025-02-05 11:12:00+00:00,2,80
402,Jerry,2025-02-05 14:43:30+00:00,2025-02-05 14:43:40+00:00,1,40
403,Mickey,2025-02-05 14:43:10+00:00,2025-02-05 14:43:20+00:00,1,35
404,Scooby_Doo,2025-02-05 14:39:40+00:00,2025-02-05 14:39:50+00:00,1,35
405,SpongeBob,2025-02-05 14:10:00+00:00,2025-02-05 14:10:10+00:00,1,100
406,Jerry,2025-02-05 14:07:40+00:00,2025-02-05 14:07:50+00:00,1,35
407,Jerry,2025-02-05 13:58:00+00:00,2025-02-05 13:58:10+00:00,1,45
408,Doraemon,2025-02-05 13:54:30+00:00,2025-02-05 13:54:40+00:00,2,135
409,Mickey,2025-02-05 13:53:00+00:00,2025-02-05 13:53:10+00:00,1,80
410,Mickey,2025-02-05 13:48:50+00:00,2025-02-05 13:49:00+00:00,3,270
411,Mickey,2025-02-05 13:48:10+00:00,2025-02-05 13:48:20+00:00,1,100
412,Mickey,2025-02-05 13:41:40+00:00,2025-02-05 13:41:50+00:00,1,80
413,SpongeBob,2025-02-05 13:37:30+00:00,2025-02-05 13:37:40+00:00,1,80
414,Mickey,2025-02-05 13:29:40+00:00,2025-02-05 13:29:50+00:00,1,40
415,Bugs_Bunny,2025-02-05 13:28:10+00:00,2025-02-05 13:28:20+00:00,1,35
416,Mickey,2025-02-05 13:14:30+00:00,2025-02-05 13:14:40+00:00,3,275
417,Mickey,2025-02-05 13:06:00+00:00,2025-02-05 13:06:10+00:00,1,100
418,Bugs_Bunny,2025-02-05 13:01:10+00:00,2025-02-05 13:01:20+00:00,2,75
419,Bugs_Bunny,2025-02-05 12:56:30+00:00,2025-02-05 12:56:40+00:00,1,30
420,Homer_Simpson,2025-02-05 12:27:10+00:00,2025-02-05 12:27:20+00:00,3,175
421,Homer_Simpson,2025-02-05 12:26:40+00:00,2025-02-05 12:26:50+00:00,1,75
422,Bugs_Bunny,2025-02-05 12:09:10+00:00,2025-02-05 12:09:20+00:00,4,135
423,Homer_Simpson,2025-02-05 12:07:20+00:00,2025-02-05 12:07:30+00:00,2,125
424,Mickey,2025-02-05 11:50:10+00:00,2025-02-05 11:50:20+00:00,2,180
425,Tom,2025-02-05 11:35:20+00:00,2025-02-05 11:35:30+00:00,1,100
426,Scooby_Doo,2025-02-05 11:30:20+00:00,2025-02-05 11:30:30+00:00,1,75
427,Scooby_Doo,2025-02-05 11:23:00+00:00,2025-02-05 11:23:10+00:00,1,60
428,Homer_Simpson,2025-02-05 11:22:00+00:00,2025-02-05 11:22:10+00:00,2,125
429,Homer_Simpson,2025-02-05 11:17:20+00:00,2025-02-05 11:17:30+00:00,3,140
430,Mickey,2025-02-05 11:13:40+00:00,2025-02-05 11:13:50+00:00,3,220
431,Tom,2025-02-05 11:13:10+00:00,2025-02-05 11:13:20+00:00,2,75
432,Scooby_Doo,2025-02-05 11:09:30+00:00,2025-02-05 11:09:40+00:00,1,35
433,Jerry,2025-02-05 11:04:50+00:00,2025-02-05 11:05:00+00:00,3,135
434,Pikachu,2025-02-05 11:03:00+00:00,2025-02-05 11:03:10+00:00,2,105
435,Pikachu,2025-02-05 14:45:30+00:00,2025-02-05 14:45:40+00:00,1,100
436,Scooby_Doo,2025-02-05 14:30:10+00:00,2025-02-05 14:30:20+00:00,2,105
437,Doraemon,2025-02-05 14:28:00+00:00,2025-02-05 14:28:10+00:00,1,70
438,SpongeBob,2025-02-05 14:23:20+00:00,2025-02-05 14:23:30+00:00,1,75
439,Mickey,2025-02-05 14:20:10+00:00,2025-02-05 14:20:20+00:00,3,210
440,Homer_Simpson,2025-02-05 14:17:10+00:00,2025-02-05 14:17:20+00:00,2,90
441,Tom,2025-02-05 14:14:10+00:00,2025-02-05 14:14:20+00:00,2,95
442,Bugs_Bunny,2025-02-05 14:05:20+00:00,2025-02-05 14:05:30+00:00,1,45
443,Tom,2025-02-05 13:53:30+00:00,2025-02-05 13:53:40+00:00,2,80
444,Tom,2025-02-05 13:31:20+00:00,2025-02-05 13:31:30+00:00,2,115
445,Jerry,2025-02-05 13:15:30+00:00,2025-02-05 13:15:40+00:00,1,50
446,Scooby_Doo,2025-02-05 13:13:20+00:00,2025-02-05 13:13:30+00:00,1,30
447,Tom,2025-02-05 13:02:10+00:00,2025-02-05 13:02:20+00:00,1,45
448,Tom,2025-02-05 12:57:00+00:00,2025-02-05 12:57:10+00:00,2,115
449,Tom,2025-02-05 12:54:40+00:00,2025-02-05 12:54:50+00:00,1,75
450,Bugs_Bunny,2025-02-05 12:49:10+00:00,2025-02-05 12:49:20+00:00,2,60
451,Homer_Simpson,2025-02-05 12:42:20+00:00,2025-02-05 12:42:30+00:00,2,135
452,Tom,2025-02-05 12:39:50+00:00,2025-02-05 12:40:00+00:00,1,45
453,SpongeBob,2025-02-05 12:35:30+00:00,2025-02-05 12:35:40+00:00,3,200
454,Tom,2025-02-05 12:28:00+00:00,2025-02-05 12:28:10+00:00,3,190
455,Mickey,2025-02-05 12:22:10+00:00,2025-02-05 12:22:20+00:00,1,45
456,Doraemon,2025-02-05 12:18:30+00:00,2025-02-05 12:18:40+00:00,1,70
457,Doraemon,2025-02-05 12:10:10+00:00,2025-02-05 12:10:20+00:00,1,30
458,Doraemon,2025-02-05 12:08:30+00:00,2025-02-05 12:08:40+00:00,2,140
459,Scooby_Doo,2025-02-05 12:02:50+00:00,2025-02-05 12:03:00+00:00,1,60
460,Scooby_Doo,2025-02-05 12:02:10+00:00,2025-02-05 12:02:20+00:00,2,70
461,Doraemon,2025-02-05 11:50:40+00:00,2025-02-05 11:50:50+00:00,1,75
462,Mickey,2025-02-05 11:31:10+00:00,2025-02-05 11:31:20+00:00,2,130
463,Jerry,2025-02-05 11:31:00+00:00,2025-02-05 11:31:10+00:00,1,50
464,Bugs_Bunny,2025-02-05 11:18:20+00:00,2025-02-05 11:18:30+00:00,2,75
465,Doraemon,2025-02-05 11:12:40+00:00,2025-02-05 11:12:50+00:00,2,145
466,Jerry,2025-02-05 11:07:50+00:00,2025-02-05 11:08:00+00:00,1,30
467,SpongeBob,2025-02-05 14:44:20+00:00,2025-02-05 14:44:30+00:00,1,75
468,Homer_Simpson,2025-02-05 14:39:10+00:00,2025-02-05 14:39:20+00:00,1,75
469,Homer_Simpson,2025-02-05 14:33:00+00:00,2025-02-05 14:33:10+00:00,1,50
470,Scooby_Doo,2025-02-05 14:31:20+00:00,2025-02-05 14:31:30+00:00,2,65
471,Doraemon,2025-02-05 13:56:10+00:00,2025-02-05 13:56:20+00:00,1,70
472,SpongeBob,2025-02-05 13:54:10+00:00,2025-02-05 13:54:20+00:00,1,50
473,Pikachu,2025-02-05 13:50:30+00:00,2025-02-05 13:50:40+00:00,1,50
474,Jerry,2025-02-05 13:38:00+00:00,2025-02-05 13:38:10+00:00,2,100
475,Tom,2025-02-05 13:34:40+00:00,2025-02-05 13:34:50+00:00,3,170
476,SpongeBob,2025-02-05 13:18:20+00:00,2025-02-05 13:18:30+00:00,2,150
477,Bugs_Bunny,2025-02-05 13:09:50+00:00,2025-02-05 13:10:00+00:00,1,30
478,Doraemon,2025-02-05 13:08:40+00:00,2025-02-05 13:08:50+00:00,1,75
479,Scooby_Doo,2025-02-05 13:05:50+00:00,2025-02-05 13:06:00+00:00,4,160
480,Scooby_Doo,2025-02-05 13:02:40+00:00,2025-02-05 13:02:50+00:00,1,35
481,Homer_Simpson,2025-02-05 12:47:50+00:00,2025-02-05 12:48:00+00:00,3,220
482,Mickey,2025-02-05 12:44:50+00:00,2025-02-05 12:45:00+00:00,3,235
483,Scooby_Doo,2025-02-05 12:40:40+00:00,2025-02-05 12:40:50+00:00,1,60
484,Pikachu,2025-02-05 12:28:10+00:00,2025-02-05 12:28:20+00:00,1,45
485,Tom,2025-02-05 12:16:50+00:00,2025-02-05 12:17:00+00:00,3,135
486,Doraemon,2025-02-05 12:14:20+00:00,2025-02-05 12:14:30+00:00,1,75
487,Scooby_Doo,2025-02-05 12:05:50+00:00,2025-02-05 12:06:00+00:00,2,115
488,Doraemon,2025-02-05 12:01:50+00:00,2025-02-05 12:02:00+00:00,1,75
489,Pikachu,2025-02-05 11:58:10+00:00,2025-02-05 11:58:20+00:00,1,100
490,SpongeBob,2025-02-05 11:56:10+00:00,2025-02-05 11:56:20+00:00,1,75
491,SpongeBob,2025-02-05 11:41:10+00:00,2025-02-05 11:41:20+00:00,3,165
492,Scooby_Doo,2025-02-05 11:38:50+00:00,2025-02-05 11:39:00+00:00,1,80
493,Pikachu,2025-02-05 11:30:50+00:00,2025-02-05 11:31:00+00:00,2,180
494,Jerry,2025-02-05 11:30:30+00:00,2025-02-05 11:30:40+00:00,2,95
495,Doraemon,2025-02-05 11:25:40+00:00,2025-02-05 11:25:50+00:00,1,75
496,Bugs_Bunny,2025-02-05 11:16:00+00:00,2025-02-05 11:16:10+00:00,1,100
497,SpongeBob,2025-02-05 11:15:20+00:00,2025-02-05 11:15:30+00:00,2,125
498,Mickey,2025-02-05 11:12:20+00:00,2025-02-05 11:12:30+00:00,1,100
499,Tom,2025-02-05 14:28:00+00:00,2025-02-05 14:28:10+00:00,1,45
500,Pikachu,2025-02-05 14:25:00+00:00,2025-02-05 14:25:10+00:00,2,150
501,Doraemon,2025-02-05 14:14:10+00:00,2025-02-05 14:14:20+00:00,2,115
502,Pikachu,2025-02-05 14:13:00+00:00,2025-02-05 14:13:10+00:00,1,100
503,Mickey,2025-02-05 14:04:20+00:00,2025-02-05 14:04:30+00:00,3,280
504,Doraemon,2025-02-05 13:53:30+00:00,2025-02-05 13:53:40+00:00,1,70
505,Pikachu,2025-02-05 13:44:40+00:00,2025-02-05 13:44:50+00:00,1,100
506,Scooby_Doo,2025-02-05 13:44:20+00:00,2025-02-05 13:44:30+00:00,1,35
507,Scooby_Doo,2025-02-05 13:41:50+00:00,2025-02-05 13:42:00+00:00,3,105
508,Homer_Simpson,2025-02-05 13:37:20+00:00,2025-02-05 13:37:30+00:00,3,205
509,Tom,2025-02-05 13:30:30+00:00,2025-02-05 13:30:40+00:00,4,255
510,Bugs_Bunny,2025-02-05 13:25:20+00:00,2025-02-05 13:25:30+00:00,2,90
511,Pikachu,2025-02-05 13:21:20+00:00,2025-02-05 13:21:30+00:00,2,125
512,Doraemon,2025-02-05 13:02:10+00:00,2025-02-05 13:02:20+00:00,1,75
513,Pikachu,2025-02-05 12:57:30+00:00,2025-02-05 12:57:40+00:00,2,200
514,Doraemon,2025-02-05 12:54:40+00:00,2025-02-05 12:54:50+00:00,1,75
515,Doraemon,2025-02-05 12:39:50+00:00,2025-02-05 12:40:00+00:00,1,70
516,Jerry,2025-02-05 12:26:20+00:00,2025-02-05 12:26:30+00:00,1,50
517,Tom,2025-02-05 12:18:30+00:00,2025-02-05 12:18:40+00:00,1,75
518,Jerry,2025-02-05 12:13:10+00:00,2025-02-05 12:13:20+00:00,2,110
519,Tom,2025-02-05 12:10:10+00:00,2025-02-05 12:10:20+00:00,1,30
520,Tom,2025-02-05 12:08:30+00:00,2025-02-05 12:08:40+00:00,2,150
521,Mickey,2025-02-05 11:52:30+00:00,2025-02-05 11:52:40+00:00,2,145
522,Tom,2025-02-05 11:50:40+00:00,2025-02-05 11:50:50+00:00,3,155
523,Scooby_Doo,2025-02-05 11:44:20+00:00,2025-02-05 11:44:30+00:00,1,60
524,Homer_Simpson,2025-02-05 11:40:10+00:00,2025-02-05 11:40:20+00:00,1,100
525,Pikachu,2025-02-05 11:34:30+00:00,2025-02-05 11:34:40+00:00,2,150
526,Mickey,2025-02-05 11:23:50+00:00,2025-02-05 11:24:00+00:00,2,100
527,Jerry,2025-02-05 11:15:00+00:00,2025-02-05 11:15:10+00:00,1,75
528,Homer_Simpson,2025-02-05 11:11:50+00:00,2025-02-05 11:12:00+00:00,2,175
529,Jerry,2025-02-05 11:02:20+00:00,2025-02-05 11:02:30+00:00,2,85
530,Mickey,2025-02-05 14:46:20+00:00,2025-02-05 14:46:30+00:00,3,300
531,Tom,2025-02-05 14:40:10+00:00,2025-02-05 14:40:20+00:00,2,120
532,SpongeBob,2025-02-05 14:35:00+00:00,2025-02-05 14:35:10+00:00,1,75
533,Scooby_Doo,2025-02-05 14:31:10+00:00,2025-02-05 14:31:20+00:00,1,35
534,Jerry,2025-02-05 14:24:20+00:00,2025-02-05 14:24:30+00:00,1,35
535,Scooby_Doo,2025-02-05 14:21:50+00:00,2025-02-05 14:22:00+00:00,1,35
536,SpongeBob,2025-02-05 14:16:40+00:00,2025-02-05 14:16:50+00:00,1,75
537,Pikachu,2025-02-05 13:48:00+00:00,2025-02-05 13:48:10+00:00,1,50
538,Scooby_Doo,2025-02-05 13:45:40+00:00,2025-02-05 13:45:50+00:00,2,95
539,Bugs_Bunny,2025-02-05 13:37:10+00:00,2025-02-05 13:37:20+00:00,1,40
540,Bugs_Bunny,2025-02-05 13:34:30+00:00,2025-02-05 13:34:40+00:00,1,30
541,Doraemon,2025-02-05 13:29:10+00:00,2025-02-05 13:29:20+00:00,1,75
542,Scooby_Doo,2025-02-05 13:11:00+00:00,2025-02-05 13:11:10+00:00,1,35
543,Mickey,2025-02-05 13:05:40+00:00,2025-02-05 13:05:50+00:00,2,200
544,Doraemon,2025-02-05 13:05:00+00:00,2025-02-05 13:05:10+00:00,1,100
545,Bugs_Bunny,2025-02-05 13:04:30+00:00,2025-02-05 13:04:40+00:00,1,80
546,Tom,2025-02-05 12:46:30+00:00,2025-02-05 12:46:40+00:00,2,120
547,SpongeBob,2025-02-05 12:41:00+00:00,2025-02-05 12:41:10+00:00,1,75
548,Bugs_Bunny,2025-02-05 12:27:20+00:00,2025-02-05 12:27:30+00:00,2,115
549,Tom,2025-02-05 12:14:50+00:00,2025-02-05 12:15:00+00:00,1,60
550,Pikachu,2025-02-05 12:04:10+00:00,2025-02-05 12:04:20+00:00,1,100
551,Doraemon,2025-02-05 12:02:30+00:00,2025-02-05 12:02:40+00:00,1,80
552,Bugs_Bunny,2025-02-05 12:01:40+00:00,2025-02-05 12:01:50+00:00,1,45
553,Doraemon,2025-02-05 11:46:30+00:00,2025-02-05 11:46:40+00:00,2,140
554,Doraemon,2025-02-05 11:37:40+00:00,2025-02-05 11:37:50+00:00,1,70
555,Pikachu,2025-02-05 11:24:10+00:00,2025-02-05 11:24:20+00:00,3,240
556,Tom,2025-02-05 11:22:10+00:00,2025-02-05 11:22:20+00:00,2,90
557,Pikachu,2025-02-05 11:20:00+00:00,2025-02-05 11:20:10+00:00,1,100
558,Tom,2025-02-05 11:17:00+00:00,2025-02-05 11:17:10+00:00,1,35
559,Pikachu,2025-02-05 11:16:50+00:00,2025-02-05 11:17:00+00:00,1,50
560,Homer_Simpson,2025-02-05 11:11:40+00:00,2025-02-05 11:11:50+00:00,1,50
561,Scooby_Doo,2025-02-05 11:09:20+00:00,2025-02-05 11:09:30+00:00,2,70
562,SpongeBob,2025-02-05 11:06:00+00:00,2025-02-05 11:06:10+00:00,2,100
563,Pikachu,2025-02-05 11:04:30+00:00,2025-02-05 11:04:40+00:00,1,60
564,Homer_Simpson,2025-02-05 14:47:50+00:00,2025-02-05 14:48:00+00:00,1,75
565,Doraemon,2025-02-05 14:45:10+00:00,2025-02-05 14:45:20+00:00,4,270
566,Mickey,2025-02-05 14:35:20+00:00,2025-02-05 14:35:30+00:00,2,160
567,Homer_Simpson,2025-02-05 14:24:40+00:00,2025-02-05 14:24:50+00:00,1,75
568,Doraemon,2025-02-05 14:15:00+00:00,2025-02-05 14:15:10+00:00,3,220
569,Bugs_Bunny,2025-02-05 13:47:10+00:00,2025-02-05 13:47:20+00:00,1,30
570,Jerry,2025-02-05 13:47:00+00:00,2025-02-05 13:47:10+00:00,2,105
571,Jerry,2025-02-05 13:35:40+00:00,2025-02-05 13:35:50+00:00,1,50
572,Mickey,2025-02-05 13:29:00+00:00,2025-02-05 13:29:10+00:00,2,160
573,Pikachu,2025-02-05 13:19:30+00:00,2025-02-05 13:19:40+00:00,1,50
574,Bugs_Bunny,2025-02-05 13:16:20+00:00,2025-02-05 13:16:30+00:00,1,35
575,Bugs_Bunny,2025-02-05 13:15:50+00:00,2025-02-05 13:16:00+00:00,1,30
576,SpongeBob,2025-02-05 13:11:30+00:00,2025-02-05 13:11:40+00:00,1,60
577,Mickey,2025-02-05 13:08:10+00:00,2025-02-05 13:08:20+00:00,1,50
578,Scooby_Doo,2025-02-05 13:07:30+00:00,2025-02-05 13:07:40+00:00,1,70
579,Tom,2025-02-05 13:07:00+00:00,2025-02-05 13:07:10+00:00,2,120
580,Mickey,2025-02-05 13:02:50+00:00,2025-02-05 13:03:00+00:00,2,160
581,Mickey,2025-02-05 13:00:40+00:00,2025-02-05 13:00:50+00:00,2,180
582,SpongeBob,2025-02-05 12:58:50+00:00,2025-02-05 12:59:00+00:00,1,75
583,Jerry,2025-02-05 12:51:20+00:00,2025-02-05 12:51:30+00:00,2,150
584,Bugs_Bunny,2025-02-05 12:48:20+00:00,2025-02-05 12:48:30+00:00,1,45
585,Mickey,2025-02-05 12:47:30+00:00,2025-02-05 12:47:40+00:00,1,75
586,Homer_Simpson,2025-02-05 12:41:40+00:00,2025-02-05 12:41:50+00:00,2,100
587,Doraemon,2025-02-05 12:40:10+00:00,2025-02-05 12:40:20+00:00,2,130
588,SpongeBob,2025-02-05 12:38:20+00:00,2025-02-05 12:38:30+00:00,1,45
589,Mickey,2025-02-05 12:36:40+00:00,2025-02-05 12:36:50+00:00,1,70
590,Jerry,2025-02-05 12:32:20+00:00,2025-02-05 12:32:30+00:00,2,100
591,Bugs_Bunny,2025-02-05 12:28:50+00:00,2025-02-05 12:29:00+00:00,2,90
592,Scooby_Doo,2025-02-05 12:27:40+00:00,2025-02-05 12:27:50+00:00,1,50
593,Doraemon,2025-02-05 12:03:30+00:00,2025-02-05 12:03:40+00:00,2,145
594,Mickey,2025-02-05 11:59:20+00:00,2025-02-05 11:59:30+00:00,1,100
595,Doraemon,2025-02-05 11:59:00+00:00,2025-02-05 11:59:10+00:00,2,150
